Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
2631,274,"Ladder, Orchard",11/25/2019 6:24 PM,11/25/2019 7:45 PM,12/2/2019,$0.00,
262,7420,Angle Grinder,6/16/2019 5:29 PM,6/23/2019 4:41 PM,6/23/2019,$0.00,
874,6072,"Screwdriver, Phillips",2/17/2019 5:43 PM,2/18/2019 6:52 PM,2/24/2019,$0.00,
874,7085,"Sander, Power",2/17/2019 5:43 PM,2/18/2019 6:52 PM,2/24/2019,$0.00,
874,4996,Bit Set,4/2/2019 7:05 PM,4/2/2019 7:17 PM,4/9/2019,$0.00,
874,3823,"Drill, Corded",4/2/2019 7:05 PM,4/2/2019 7:17 PM,4/9/2019,$0.00,
874,6639,Pressure Cooker,4/15/2019 8:47 PM,4/30/2019 7:52 PM,4/22/2019,$0.00,
874,6769,Cooler,7/20/2019 11:42 AM,7/24/2019 6:16 PM,7/27/2019,$0.00,
874,6769,Cooler,7/24/2019 6:16 PM,7/30/2019 7:58 PM,7/31/2019,$0.00,Renewal
874,6769,Cooler,8/19/2019 6:55 PM,9/1/2019 5:22 PM,8/26/2019,$0.00,
874,6328,Spoke Wrench,9/15/2019 4:49 PM,9/29/2019 2:37 PM,9/22/2019,$0.00,
874,6328,Spoke Wrench,9/29/2019 2:37 PM,9/29/2019 4:27 PM,10/6/2019,$0.00,Renewal
874,6328,Spoke Wrench,9/29/2019 4:27 PM,10/16/2019 5:13 PM,10/6/2019,$0.00,Renewal
2394,5225,"clamp, quick grip",8/20/2019 7:04 PM,8/24/2019 9:21 AM,8/27/2019,$0.00,
2394,4576,Ruler,8/20/2019 7:04 PM,8/24/2019 9:21 AM,8/27/2019,$0.00,
2394,5173,Soldering Iron,8/20/2019 7:04 PM,8/24/2019 9:21 AM,8/27/2019,$0.00,
2394,203,Papercutter,12/14/2019 11:24 AM,12/17/2019 8:41 PM,12/21/2019,$0.00,
2394,6645,"shears, lopping",12/17/2019 8:44 PM,12/22/2019 4:39 PM,12/24/2019,$0.00,
1938,5593,Angle Grinder,4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,5408,"Clamp, Bar",4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,4367,Brick Trowel,4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,3832,Chisel,4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,7347,"Chisel, Brick Set",4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,6699,Drywall Knife,4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,5706,Post Hole Digger,4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,6910,"Clamp, Quick Grip",4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
1938,7045,"Mallet, Rubber",4/20/2019 10:36 AM,4/27/2019 10:03 AM,4/27/2019,$0.00,
2136,305,Nail Gun,5/11/2019 9:22 AM,5/18/2019 7:39 AM,5/18/2019,$0.00,
2136,5091,Angle Grinder,5/11/2019 9:22 AM,5/18/2019 2:08 PM,5/18/2019,$0.00,
2136,6344,Air Compressor,5/11/2019 9:22 AM,5/18/2019 2:08 PM,5/18/2019,$0.00,
2136,266,Welder,5/11/2019 9:22 AM,5/18/2019 2:08 PM,5/18/2019,$0.00,
2136,6944,Welding Helmet,5/11/2019 9:22 AM,5/18/2019 2:08 PM,5/18/2019,$0.00,
2136,4811,Level,5/11/2019 9:27 AM,5/18/2019 2:08 PM,5/18/2019,$0.00,
2136,5729,Speed Square,5/11/2019 9:27 AM,5/18/2019 2:08 PM,5/18/2019,$0.00,
2136,305,Nail Gun,5/18/2019 7:39 AM,5/19/2019 4:18 PM,6/1/2019,$0.00,Renewal
2136,4811,Level,5/18/2019 2:08 PM,5/19/2019 4:18 PM,5/25/2019,$0.00,Renewal
2136,5729,Speed Square,5/18/2019 2:08 PM,5/19/2019 4:18 PM,5/25/2019,$0.00,Renewal
2136,5091,Angle Grinder,5/18/2019 2:08 PM,5/19/2019 4:18 PM,5/25/2019,$0.00,Renewal
2136,6344,Air Compressor,5/18/2019 2:08 PM,5/19/2019 4:18 PM,5/25/2019,$0.00,Renewal
2136,6944,Welding Helmet,5/18/2019 2:08 PM,5/19/2019 4:18 PM,5/25/2019,$0.00,Renewal
2136,266,Welder,5/18/2019 2:08 PM,5/19/2019 4:18 PM,5/25/2019,$0.00,Renewal
2290,2490,"Socket Wrench Set, SAE",7/7/2019 5:48 PM,7/10/2019 8:27 PM,7/14/2019,$0.00,
2290,6609,Hex Drive Extender,7/10/2019 8:27 PM,7/17/2019 6:04 PM,7/17/2019,$0.00,
