Loan ID,Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Check Out Location,Check In Location,Late Fees to Date,Renewal
2690935,3404,8416,Flooring Shear,1/4/2022 6:28 PM,,1/11/2022,,,$14.40,
2346572,3146,752,Socket 1in,5/11/2021 7:11 PM,,5/18/2021,,,$38.20,
2346573,3146,753,Socket 13/16in,5/11/2021 7:11 PM,,5/18/2021,,,$38.20,
2346574,3146,8030,Socket 3/4in,5/11/2021 7:11 PM,,5/18/2021,,,$38.20,
1980340,2511,396,Circular Saw,6/25/2020 4:03 PM,,8/1/2020,,,$67.20,Renewal
2325703,3128,7652,90 Amp MIG Flux Wire Welder,4/27/2021 8:47 PM,,5/4/2021,,,$39.60,
2325708,3128,6869,Band Clamp,4/27/2021 9:00 PM,,5/4/2021,,,$39.60,
2943056,3579,222,"Tape Measure, 10ft",6/3/2022 3:35 PM,,6/11/2022,,,$0.00,Renewal
2502647,3292,8256,20V Max 3.0Ah Battery BATT_X,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502652,3292,7358,"Wrench, Adjustable, Large",8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502654,3292,8141,Adjusable Wrench,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502662,3292,5482,Hydraulic Jack,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502659,3292,574,Scissor Jack,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502664,3292,256,Bicycle Trailer,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502648,3292,7628,Bolt Cutter,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502650,3292,6230,"Box Wrench, 1-1/8in, 1-1/2in",8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502656,3292,8222,Power Hammer,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502663,3292,8244,Cordless Jigsaw BATT_X,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502646,3292,8245,Cordless Oscillating Multi-Tool BATT_X,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502667,3292,3825,"Crow Bar, Chisel End",8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502655,3292,5628,Vice Grip,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502661,3292,7349,Backpack,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502666,3292,4441,Glue Gun,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502671,3292,7929,"Jack Stand, 2 Ton",8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502672,3292,7930,"Jack Stand, 2 Ton",8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502649,3292,6631,Nail Puller,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502651,3292,6669,End Cutting Nippers,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502658,3292,5928,Needle Nose Pliers,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502668,3292,6803,Handheld Pry Bar,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502653,3292,8281,Quick Grip Clamp,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502645,3292,7721,Toolbox (Empty),8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502665,3292,220,Karaoke Machine,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502669,3292,5341,Wire Cutter,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502657,3292,5923,Wire Cutter,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2502670,3292,8140,Wire Cutters,8/28/2021 11:35 AM,,9/4/2021,,,$27.30,
2756702,3580,721,Cordless Drill Set,2/23/2022 6:47 PM,,3/2/2022,,,$9.40,
2756701,3580,7308,Drill Bit Set,2/23/2022 6:47 PM,,3/2/2022,,,$9.40,
2167136,147,7556,Sink Auger,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2924017,3708,3830,Buffer,5/25/2022 8:49 PM,,6/1/2022,,,$0.30,
2924016,3708,7286,Garden Hose Sprayer,5/25/2022 8:49 PM,,6/1/2022,,,$0.30,
2167137,2082,4627,Belt Sander,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167138,2082,4632,Caulk Gun,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167140,2082,277,"Reciprocating Saw, Cordless",11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167141,2082,7490,Drill Bit Kit,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167143,2082,6476,Extension Cord,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167142,2082,6895,"Extension Cord, Non-Grounded",11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167145,2082,6460,Jigsaw,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167144,2082,4288,Laser Level,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167139,2082,7386,Corded Drill,11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2167146,2082,5253,"Shop Vac, Dry Only, 1 Gal",11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2787334,3606,7635,Wood Chipper,3/15/2022 6:02 PM,,3/22/2022,,,$7.40,
2304753,3120,4646,Claw Hammer,4/13/2021 6:57 PM,,4/20/2021,,,$41.00,
2304755,3120,7225,Flat Screwdriver,4/13/2021 6:57 PM,,4/20/2021,,,$41.00,
2304754,3120,4919,Phillips Screwdriver,4/13/2021 6:57 PM,,4/20/2021,,,$41.00,
2394584,1218,7633,Chainsaw,6/12/2021 11:08 AM,,6/19/2021,,,$35.00,Renewal
1980358,2319,4634,Bolt Cutters,6/25/2020 4:03 PM,,8/1/2020,,,$67.20,Renewal
2930914,3725,7309,Sewing Machine,5/28/2022 11:45 AM,,6/4/2022,,,$0.00,
2662157,3437,5852,Angle Grinder,12/7/2021 8:13 AM,,12/14/2021,,,$17.20,Renewal
2662158,3437,8020,Goggles,12/7/2021 8:14 AM,,12/14/2021,,,$17.20,Renewal
2662159,3437,7002,Hack Saw,12/7/2021 8:14 AM,,12/14/2021,,,$17.20,Renewal
2662160,3437,4405,Extension Cord,12/7/2021 8:14 AM,,12/14/2021,,,$17.20,Renewal
2167150,2202,7440,"Windows Laptop, Dell",11/29/2020 4:31 PM,,12/19/2020,,,$53.20,Renewal
2902716,3334,6508,Wood Burner,5/15/2022 3:04 PM,,5/24/2022,,,$1.10,Renewal
2932154,3334,637,Sewing Machine,5/29/2022 11:14 AM,,6/5/2022,,,$0.00,Renewal
1980360,2390,476,Cordless Drill,6/25/2020 4:03 PM,,8/1/2020,,,$67.20,Renewal
1980361,2390,5128,Jigsaw,6/25/2020 4:03 PM,,8/1/2020,,,$67.20,Renewal
